Jogador Referência	Jogador Comparado	Resultado
Rodrygo	Élton	3601.2657000000004
Rodrygo	Nenê Bonilha	56.44630000000001
Rodrygo	Dé	231.55074999999994
Rodrygo	Fernando Boldrin	473.90739999999994
Rodrygo	Rafael Martins	1120.1773000000003
Rodrygo	Nick Firmino	326.00595
Rodrygo	Léo Bahia	449.7645
Rodrygo	Lucas Lima	5904.1113000000005
Rodrygo	Nenê	303.68880000000007
Rodrygo	Matheus Alves	612.1800999999999
Rodrygo	Gustavo Tocantins	465.14965000000007
Rodrygo	Julio César	569.0976
Rodrygo	Patric	1263.1680000000003
Rodrygo	Magno Cruz	135.14600000000002
Rodrygo	Éder	2504.5485500000004
Rodrygo	Élder Santana	260.9844500000001
Rodrygo	Cassiano	1130.8586500000001
Rodrygo	Ronivaldo	487.37210000000005
Rodrygo	E. Paulista	748.38775
Rodrygo	Matheus Cassini	482.6948
Rodrygo	Quirino	154.82235000000003
Rodrygo	Wellington	982.1005000000001
Rodrygo	Lucas Gaúcho	944.1249500000001
