Jogador Referência	Jogador Comparado	Resultado
Gabriel Barbosa	Yago Cariello	0.9807892590670841
Gabriel Barbosa	Lucca	0.9807469797285061
Gabriel Barbosa	Igor Henrique	0.9807353281976979
Gabriel Barbosa	Wellington Tanque	0.9806370589039066
Gabriel Barbosa	Wilkson	0.980631844831422
Gabriel Barbosa	Souza	0.9805902996852113
Gabriel Barbosa	Diego Farias	0.9805831044421035
Gabriel Barbosa	Gabriel Bispo	0.9805417727759556
Gabriel Barbosa	Rafinha	0.980534800877824
Gabriel Barbosa	Edigar Junio	0.9804738765464984
Gabriel Barbosa	Adailton	0.9804400038141609
Gabriel Barbosa	Jô	0.9803166767783711
Gabriel Barbosa	Júnior Brumado	0.98023325628282
Gabriel Barbosa	Rômulo	0.9801424423299522
Gabriel Barbosa	Alan Grafite	0.9800850486048484
Gabriel Barbosa	Kayke	0.980075771378808
Gabriel Barbosa	Robinho	0.9800331454824766
Gabriel Barbosa	Philippe Coutinho	0.9800103532474053
Gabriel Barbosa	André Felipe	0.9799918031941767
Gabriel Barbosa	Adler	0.9799523128617791
Gabriel Barbosa	Alan	0.9799339490199788
Gabriel Barbosa	Leonardo Rocha	0.9799220057241791
Gabriel Barbosa	Kelvin	0.9798296924414417
Gabriel Barbosa	Henrique Almeida	0.9798251292992638
Gabriel Barbosa	Juan	0.9798062988118513
Gabriel Barbosa	Gustavo	0.9797555755927179
Gabriel Barbosa	Felype Hebert	0.9797328670920193
Gabriel Barbosa	Careca	0.9797117882475307
Gabriel Barbosa	Héber	0.9797005724807019
Gabriel Barbosa	Renato Augusto	0.9795810654457675
Gabriel Barbosa	Matheus Aias	0.9795305982447461
Gabriel Barbosa	P. Monteiro	0.9795192397524306
Gabriel Barbosa	Iury Castilho	0.9794820332614187
Gabriel Barbosa	Patrick Luan	0.9794813775445671
Gabriel Barbosa	Popó	0.9794115983555436
Gabriel Barbosa	Kenedy	0.9792667050789605
Gabriel Barbosa	João Leonardo	0.9791965937322944
Gabriel Barbosa	Ricardo Bueno	0.9790993234777048
Gabriel Barbosa	Marquinhos Gabriel	0.9790299740994195
Gabriel Barbosa	Jean Patrick	0.9789793266609467
Gabriel Barbosa	Gabriel Ramos	0.9789120803620476
Gabriel Barbosa	Kleiton	0.9789112319005969
Gabriel Barbosa	Pablo	0.9788866459557333
Gabriel Barbosa	Diogo de Oliveira	0.9788823542127186
Gabriel Barbosa	Vitinho	0.9788558944537129
Gabriel Barbosa	Igor Torres	0.9788196728902852
Gabriel Barbosa	Douglas Coutinho	0.9787336624682378
Gabriel Barbosa	Régis	0.978730657926626
Gabriel Barbosa	Thiago Alagoano	0.978667104118704
Gabriel Barbosa	Marcos Guilherme	0.9786143659291493
Gabriel Barbosa	Léo Jabá	0.9786020677621685
Gabriel Barbosa	França	0.9785302291214125
Gabriel Barbosa	Fabrício	0.9785169440776968
Gabriel Barbosa	Rodrigo Varanda	0.9785076455892957
Gabriel Barbosa	Rômulo	0.9783807833334343
Gabriel Barbosa	Gustavo Marmentini	0.9783451893042419
Gabriel Barbosa	Mateus	0.9783156953112115
Gabriel Barbosa	Mikael	0.9782641936371544
Gabriel Barbosa	Léo Bahia	0.9782279058796668
Gabriel Barbosa	Saulo Mineiro	0.9781963443779459
Gabriel Barbosa	Nikão	0.9781629043209101
Gabriel Barbosa	Felipe Amorim	0.9781252296581775
Gabriel Barbosa	Thonny Anderson	0.9780450843839752
Gabriel Barbosa	Diego Souza	0.9779971420394564
Gabriel Barbosa	Rodrigo Dias	0.977976594391433
Gabriel Barbosa	Jô	0.9779365343096782
Gabriel Barbosa	Thiago Andrade	0.9778827497026475
Gabriel Barbosa	Bruno Marques	0.977825509377389
Gabriel Barbosa	Tiago Reis	0.9777483233173015
Gabriel Barbosa	Luquinha	0.9775045711066876
Gabriel Barbosa	Nenê Bonilha	0.9774565406945024
Gabriel Barbosa	Samuel	0.9774511458698445
Gabriel Barbosa	Stéfano Pinho	0.9773941724011528
Gabriel Barbosa	Raúl Asencio	0.9772257782630034
Gabriel Barbosa	Foguinho	0.9771919349014676
Gabriel Barbosa	Breno Lopes	0.977178836001436
Gabriel Barbosa	Júnior Dutra	0.9771048675188518
Gabriel Barbosa	Bruno	0.9770926672178416
Gabriel Barbosa	Fabrício Daniel	0.9770878138036496
Gabriel Barbosa	Jonathas	0.9768594156986581
Gabriel Barbosa	J. von Moos	0.9767863287813099
Gabriel Barbosa	Ryder Matos	0.9766426534366853
Gabriel Barbosa	Fernando Boldrin	0.9764948754837675
Gabriel Barbosa	Rodrigo Henrique	0.9764272395832437
Gabriel Barbosa	Fernando Karanga	0.9763133577356111
Gabriel Barbosa	Vander	0.9762026441271077
Gabriel Barbosa	Jenison	0.9762013578243068
Gabriel Barbosa	Júnior Pirambu	0.9761431952755478
Gabriel Barbosa	Claudinho	0.9760808024458975
Gabriel Barbosa	Neílton	0.9760463938526289
Gabriel Barbosa	Éderson	0.9758570876229841
Gabriel Barbosa	Paulo Josue	0.975855634430357
Gabriel Barbosa	Madison	0.9758365938375366
Gabriel Barbosa	Tharcysio	0.9758252339417449
Gabriel Barbosa	Marcinho	0.9758144174937761
Gabriel Barbosa	Ramon Lopes	0.9758084020017755
Gabriel Barbosa	Jean Moser	0.9756797567229711
Gabriel Barbosa	Guilherme	0.9755768313718912
Gabriel Barbosa	Ricardo Santos	0.9755524265049266
Gabriel Barbosa	Denner	0.9755463265464184
Gabriel Barbosa	Vinícius Tanque	0.9755012198356272
Gabriel Barbosa	Gustavo	0.975487923657836
Gabriel Barbosa	Luan Dias	0.9754044491503863
Gabriel Barbosa	Miguel Bianconi	0.9752608254574845
Gabriel Barbosa	Mateusão	0.9750160977654961
Gabriel Barbosa	André Luis	0.9749479968060158
Gabriel Barbosa	Vinícius Júnior	0.9746665188717675
Gabriel Barbosa	Felipe Ferreira	0.9746504921862942
Gabriel Barbosa	Allef	0.9745095908015997
Gabriel Barbosa	Vinícius Lopes	0.9743200882790142
Gabriel Barbosa	Daniel Bahia	0.9741566367983194
Gabriel Barbosa	Matheus França	0.9740974473664816
Gabriel Barbosa	Lucas Gaúcho	0.9736631358083409
Gabriel Barbosa	Paulinho	0.9736602069210646
Gabriel Barbosa	Vinícius Araújo	0.9734560944819753
Gabriel Barbosa	Mychell Chagas	0.9733463244046474
Gabriel Barbosa	Dé	0.9732540094585836
Gabriel Barbosa	Andre Shinyashiki	0.9732365426952884
Gabriel Barbosa	Zé Paulo	0.9731140266455856
Gabriel Barbosa	Gerson Magrão	0.9730999202576697
Gabriel Barbosa	Lucas Moura	0.9730444654934405
Gabriel Barbosa	D. Vinicius	0.9730341715231874
Gabriel Barbosa	Lucas de Vega	0.9730103454249792
Gabriel Barbosa	Diego Jardel	0.9729328409375787
Gabriel Barbosa	Carlos Eduardo	0.9727121060142336
Gabriel Barbosa	Léo Baptistão	0.9727077037945567
Gabriel Barbosa	Derik Lacerda	0.9727005143929897
Gabriel Barbosa	Ivonei	0.9725646285807064
Gabriel Barbosa	Ciro	0.9722672289004818
Gabriel Barbosa	Giovanni Augusto	0.9721348254366782
Gabriel Barbosa	João Paulo	0.9721162405182138
Gabriel Barbosa	W. Priori	0.9720202968139848
Gabriel Barbosa	Yann Rolim	0.9720186580451939
Gabriel Barbosa	Thiago Henrique	0.9719384490384332
Gabriel Barbosa	Leandro Ribeiro	0.9718666822264994
Gabriel Barbosa	Juninho Rocha	0.9716755751896863
Gabriel Barbosa	Matheus Vargas	0.9716688050379156
Gabriel Barbosa	Felipe Rodrigues	0.971644508733791
Gabriel Barbosa	Rodrigo Pimpão	0.9715996150971813
Gabriel Barbosa	Hyuri	0.971335181037154
Gabriel Barbosa	Brenner	0.9711314615604103
Gabriel Barbosa	Lucão	0.9710553382848606
Gabriel Barbosa	Itaitinga	0.9709377105085366
