Jogador Referência	Jogador Comparado	Resultado
Leandro Damião	Alex Sandro	202.87704999999988
Leandro Damião	Danilo	203.75375000000003
Leandro Damião	Talles Magno	203.96215
Leandro Damião	Everaldo	204.03404999999998
Leandro Damião	Mateus Lima	204.38280000000012
Leandro Damião	Davidson	205.9002
Leandro Damião	William Lira	207.43364999999997
Leandro Damião	Willian	209.12599999999998
Leandro Damião	Bruno Nazário	209.40170000000006
Leandro Damião	Luvannor	211.7885999999999
Leandro Damião	Michel	211.83720000000005
Leandro Damião	D. Bessa	212.3603
Leandro Damião	Felipe Anderson	212.46484999999996
Leandro Damião	Neto	212.7398500000001
Leandro Damião	João Paulo	212.75984999999997
Leandro Damião	Ai Kesen	212.7929000000001
Leandro Damião	Andre Clóvis	212.85440000000008
Leandro Damião	Philippe Coutinho	213.24389999999994
Leandro Damião	Felipe	213.4170999999999
Leandro Damião	John Kennedy	213.67730000000006
Leandro Damião	Nikão	214.7658499999999
Leandro Damião	Raniel	215.58775000000003
Leandro Damião	Pablo	216.28145000000004
Leandro Damião	Dudu	217.25809999999993
Leandro Damião	Yuri Mamute	217.3391999999999
Leandro Damião	Popó	217.3995000000001
Leandro Damião	Vina	218.9657
Leandro Damião	Igor Jesus	222.00824999999992
Leandro Damião	Nicolas	222.31669999999988
Leandro Damião	Gabriel Pirani	223.40324999999999
Leandro Damião	Giovanni Augusto	223.41184999999993
Leandro Damião	Yuri Alberto	224.03330000000005
Leandro Damião	Ronivaldo	226.16449999999992
Leandro Damião	Marcus Vinicius	227.6984500000001
Leandro Damião	Anderson Ceará	227.9955
Leandro Damião	Vitor Bueno	229.00905
Leandro Damião	Daniel Amorim	229.49860000000004
Leandro Damião	Brenner	229.86120000000003
Leandro Damião	Felipe Vizeu	230.12999999999997
Leandro Damião	Gabriel Jesus	231.31804999999994
Leandro Damião	Fabinho	233.14665000000014
Leandro Damião	Rafaelson	236.15324999999996
Leandro Damião	Ytalo	236.4672500000001
Leandro Damião	Arthur Cabral	237.35585000000003
Leandro Damião	Stefan	238.79449999999997
Leandro Damião	J. Tagueu	239.26044999999988
Leandro Damião	Renan Oliveira	239.6273500000001
Leandro Damião	Marcos Leonardo	239.65144999999998
Leandro Damião	Luiz Adriano	240.99585000000002
Leandro Damião	Jairo	242.36294999999996
Leandro Damião	Fernandinho	242.64404999999994
Leandro Damião	Marquinhos Gabriel	243.69884999999988
Leandro Damião	Stéfano Pinho	244.04870000000005
Leandro Damião	Eduardo Sasha	244.0693
Leandro Damião	Caio Lucas	244.5385000000001
Leandro Damião	Breno Lopes	247.15904999999998
Leandro Damião	Jefferson	250.19369999999995
Leandro Damião	Thiago Andrade	250.47004999999987
Leandro Damião	Anselmo	251.52804999999995
Leandro Damião	Jorginho	252.4323
Leandro Damião	Magno Cruz	253.80385000000012
Leandro Damião	Lucas de Vega	255.62260000000003
Leandro Damião	Juninho	256.04509999999993
Leandro Damião	Lucas Lourenço	256.25814999999994
Leandro Damião	Roberto Firmino	257.2481499999999
Leandro Damião	João Pedro	258.78205
Leandro Damião	Cleiton Silva	259.73945000000003
Leandro Damião	Gabriel	261.05055
Leandro Damião	R. Ramires	261.58455000000004
Leandro Damião	Nenê Bonilha	262.7949500000001
Leandro Damião	Neymar	262.9654500000001
Leandro Damião	Evander	264.08525
Leandro Damião	Diego Maurício	264.5574500000001
Leandro Damião	Hamilton	266.43149999999986
Leandro Damião	Thiago Santos	271.5072999999999
Leandro Damião	Samuel Rosa	274.7368499999999
Leandro Damião	Marco Túlio	277.6397
Leandro Damião	Gustavo	279.61940000000016
Leandro Damião	Erick	281.5612499999999
Leandro Damião	Igor Thiago	283.1238
Leandro Damião	Fernando Boldrin	287.37409999999994
Leandro Damião	Léo Gamalho	289.49430000000007
Leandro Damião	Marco Antônio	290.5931
Leandro Damião	Souza	293.53689999999983
Leandro Damião	Eduardo	296.38800000000003
Leandro Damião	Pablo	297.55065
Leandro Damião	Paulinho	298.62739999999985
Leandro Damião	Thomás	299.77064999999993
Leandro Damião	Serginho	299.8881
Leandro Damião	Brenner	300.1927999999998
Leandro Damião	Erikys	300.36569999999995
Leandro Damião	Alex Teixeira	301.73379999999986
Leandro Damião	Vitor Roque	311.9684500000001
Leandro Damião	Erik	312.66705
Leandro Damião	Marcos Guilherme	313.15140000000014
Leandro Damião	Gustavo Tocantins	313.94004999999987
Leandro Damião	Paulinho	314.02529999999996
Leandro Damião	Luiz Phellype	317.40250000000015
Leandro Damião	Alan Patrick	318.32669999999996
Leandro Damião	Alan	320.85585000000003
Leandro Damião	Renato Augusto	322.7549499999998
Leandro Damião	Miguel Figueira	324.65129999999994
Leandro Damião	Luiz Fernando	330.1088500000001
Leandro Damião	PH Ganso	330.84045
Leandro Damião	Leonardo	335.9892999999999
Leandro Damião	Ivonei	347.61375
Leandro Damião	Luciano	354.8422000000001
Leandro Damião	Sassá	361.6684500000001
Leandro Damião	Diego Lopes	365.0842499999999
Leandro Damião	Vágner Love	371.0394500000001
Leandro Damião	Luiz Henrique	374.21764999999994
Leandro Damião	Heberty	381.2799
Leandro Damião	Mikael	383.5502000000001
Leandro Damião	Gabriel Barbosa	386.8976500000001
Leandro Damião	David da Silva	389.4753
Leandro Damião	Willen Mota	399.0905499999999
Leandro Damião	Dori	403.20455000000004
Leandro Damião	Nick Firmino	444.04900000000004
Leandro Damião	Tiquinho Soares	444.74445
Leandro Damião	Romarinho	465.1349499999999
Leandro Damião	Hulk	465.26604999999995
Leandro Damião	Róger Guedes	476.1078500000001
Leandro Damião	Vinícius Júnior	477.52580000000006
Leandro Damião	Cryzan	484.81929999999994
Leandro Damião	Flamarion	490.1418500000001
Leandro Damião	Anderson Lopes	504.8487
Leandro Damião	Rodrygo	518.5126500000001
Leandro Damião	Ricardo Santos	523.1379
Leandro Damião	Paulinho	576.5892000000001
Leandro Damião	Bergson	614.0743
Leandro Damião	Pedro	614.28415
Leandro Damião	Talisca	673.2083000000001
