Jogador Referência	Jogador Comparado	Resultado
Gabriel Barbosa	Stéfano Pinho	194.78654999999998
Gabriel Barbosa	Fábio Gomes	194.85405000000003
Gabriel Barbosa	Luquinha	196.64455
Gabriel Barbosa	L. Lima	196.9504500000001
Gabriel Barbosa	Diogo de Oliveira	197.46165000000002
Gabriel Barbosa	Kayke	197.88895000000005
Gabriel Barbosa	Kelvin	198.37060000000008
Gabriel Barbosa	Jean Patrick	199.46570000000008
Gabriel Barbosa	Mateus	200.09825000000006
Gabriel Barbosa	Marcos Guilherme	200.75865
Gabriel Barbosa	Ryder Matos	200.8183
Gabriel Barbosa	Renato Augusto	201.46129999999997
Gabriel Barbosa	Bernardo	201.73120000000014
Gabriel Barbosa	Michael Thuique	201.75820000000016
Gabriel Barbosa	Alvaro de Oliveira	202.2363000000001
Gabriel Barbosa	Paulo Victor	202.59430000000015
Gabriel Barbosa	Foguinho	202.88015000000004
Gabriel Barbosa	Nenê Bonilha	203.47009999999997
Gabriel Barbosa	Bissoli	204.70490000000007
Gabriel Barbosa	Nenê	204.73565000000016
Gabriel Barbosa	Yago Cariello	204.75945000000007
Gabriel Barbosa	Rodrigo Henrique	205.22445000000008
Gabriel Barbosa	J. von Moos	205.65815000000003
Gabriel Barbosa	Rodrigo Dias	206.00160000000005
Gabriel Barbosa	Claudinho	206.01425
Gabriel Barbosa	Breno Lopes	206.55540000000005
Gabriel Barbosa	Wilkson	207.06095000000002
Gabriel Barbosa	Jael	207.56545
Gabriel Barbosa	Madison	207.99935000000005
Gabriel Barbosa	Bruno Marques	208.41465000000005
Gabriel Barbosa	Marcinho	208.70504999999997
Gabriel Barbosa	Fernando Boldrin	210.25174999999996
Gabriel Barbosa	P. Monteiro	210.32045
Gabriel Barbosa	Tharcysio	211.04255
Gabriel Barbosa	Neílton	211.8472500000001
Gabriel Barbosa	Miguel Bianconi	212.55630000000002
Gabriel Barbosa	Denner	212.761
Gabriel Barbosa	Rivaldinho	212.88575000000003
Gabriel Barbosa	Welinton Júnior	213.67665000000014
Gabriel Barbosa	Luan Dias	214.65170000000006
Gabriel Barbosa	Renato Júnior	214.98530000000005
Gabriel Barbosa	Igor Torres	215.04105000000007
Gabriel Barbosa	Jean Moser	215.2210500000001
Gabriel Barbosa	Sergio Santos	215.702
Gabriel Barbosa	Popó	216.05655
Gabriel Barbosa	Osman	216.22485000000015
Gabriel Barbosa	Guilherme	216.92510000000004
Gabriel Barbosa	Felipe Ferreira	217.72545000000002
Gabriel Barbosa	Zé Vitor	217.7652000000001
Gabriel Barbosa	Alan	218.4681
Gabriel Barbosa	Bruno	218.68130000000002
Gabriel Barbosa	Vinícius Júnior	219.09565000000003
Gabriel Barbosa	Jonathas	219.39255000000003
Gabriel Barbosa	Douglas Vieira	219.50470000000007
Gabriel Barbosa	Vinícius Lopes	220.57170000000002
Gabriel Barbosa	Éderson	221.21065000000004
Gabriel Barbosa	Léo Jabá	221.51445000000018
Gabriel Barbosa	Felype Hebert	221.5189
Gabriel Barbosa	Gustavo	222.25505
Gabriel Barbosa	Fabrício Daniel	222.75570000000008
Gabriel Barbosa	Elias Manoel	223.9807
Gabriel Barbosa	André Luis	224.12170000000003
Gabriel Barbosa	Erison	224.78465000000006
Gabriel Barbosa	Anderson Silva	224.92590000000013
Gabriel Barbosa	Ricardo Santos	224.95455000000007
Gabriel Barbosa	Allef	227.31860000000003
Gabriel Barbosa	Diego Souza	227.75730000000004
Gabriel Barbosa	Mychell Chagas	228.79445000000007
Gabriel Barbosa	Marcão	229.0777500000002
Gabriel Barbosa	Matheus França	229.26220000000006
Gabriel Barbosa	Patrick Luan	229.83085000000005
Gabriel Barbosa	Henrique Almeida	231.14520000000002
Gabriel Barbosa	Lucas Moura	231.34100000000007
Gabriel Barbosa	Jenison	233.53335
Gabriel Barbosa	Cassiano	233.61730000000023
Gabriel Barbosa	Gerson Magrão	234.48840000000004
Gabriel Barbosa	Zé Paulo	234.75545000000005
Gabriel Barbosa	Gustavo Santos	235.50730000000004
Gabriel Barbosa	Derik Lacerda	237.21525000000005
Gabriel Barbosa	Marcelo Ryan	238.30255000000017
Gabriel Barbosa	Yann Rolim	240.08005000000006
Gabriel Barbosa	Rômulo	242.54130000000004
Gabriel Barbosa	Vander	244.13050000000015
Gabriel Barbosa	Felipe Rodrigues	244.19770000000008
Gabriel Barbosa	Andre Shinyashiki	244.48270000000008
Gabriel Barbosa	Matheus Vargas	244.6377000000001
Gabriel Barbosa	Lucas de Vega	245.10905
Gabriel Barbosa	Guilherme Dellatorre	245.12615000000014
Gabriel Barbosa	Thonny Anderson	245.26610000000014
Gabriel Barbosa	Raúl Asencio	245.64985000000001
Gabriel Barbosa	Carlos Eduardo	246.2453500000002
Gabriel Barbosa	Dé	246.9257500000001
Gabriel Barbosa	Cristiano	247.31970000000007
Gabriel Barbosa	Jô	248.77374999999998
Gabriel Barbosa	W. Priori	249.3162500000001
Gabriel Barbosa	Giovanni Augusto	249.49230000000006
Gabriel Barbosa	Saulo Mineiro	250.79280000000003
Gabriel Barbosa	Leandro Ribeiro	252.99085000000002
Gabriel Barbosa	Júnior Pirambu	253.0901
Gabriel Barbosa	João Leonardo	253.7903
Gabriel Barbosa	Itaitinga	253.9557000000001
Gabriel Barbosa	Douglas Coutinho	254.04225000000014
Gabriel Barbosa	Edu	256.62640000000016
Gabriel Barbosa	Fernando Karanga	256.91530000000006
Gabriel Barbosa	Wellington Tanque	257.7210000000001
Gabriel Barbosa	Vinícius Tanque	258.47215
Gabriel Barbosa	Jô	259.21940000000006
Gabriel Barbosa	Perotti	259.4601
Gabriel Barbosa	Léo Baptistão	259.6658500000002
Gabriel Barbosa	Paulinho	260.01574999999997
Gabriel Barbosa	João Carlos	260.35965000000004
Gabriel Barbosa	Brandão	261.0219000000001
Gabriel Barbosa	Rafael Elias	261.48845000000017
Gabriel Barbosa	Lecão	262.7233000000002
Gabriel Barbosa	Gabriel Veron	263.0964
Gabriel Barbosa	Neto	264.02900000000005
Gabriel Barbosa	Renatinho	264.59850000000006
Gabriel Barbosa	Hygor	264.8670500000002
Gabriel Barbosa	Diego Jardel	265.22445000000005
Gabriel Barbosa	Anderson Ceará	266.7600500000001
Gabriel Barbosa	Samuel	267.5168000000001
Gabriel Barbosa	Gustavo	268.5933000000001
Gabriel Barbosa	Davi Araújo	269.6833500000001
Gabriel Barbosa	Serginho	273.88624999999996
Gabriel Barbosa	Paulo Josue	274.40260000000023
Gabriel Barbosa	Miguel Figueira	274.50044999999994
Gabriel Barbosa	Hyuri	274.97255
Gabriel Barbosa	Rodolfo	275.757
Gabriel Barbosa	Adler	278.3681500000002
Gabriel Barbosa	Gabriel Santos	278.4405000000001
Gabriel Barbosa	Júnior Dutra	279.30030000000005
Gabriel Barbosa	Matheus Aias	279.47710000000006
Gabriel Barbosa	Ivonei	280.04589999999996
Gabriel Barbosa	Brenner	280.05125
Gabriel Barbosa	Bruno Lopes	283.3004000000002
Gabriel Barbosa	Adailton	285.4660500000002
Gabriel Barbosa	Thiago Henrique	285.7916500000001
Gabriel Barbosa	Chrigor	286.94725
Gabriel Barbosa	Matheuzinho	288.4813500000001
Gabriel Barbosa	Élton	289.25350000000014
Gabriel Barbosa	Matheus Alves	290.3333000000001
Gabriel Barbosa	Mateusão	290.8455000000001
Gabriel Barbosa	D. Vinicius	290.9112000000002
Gabriel Barbosa	Juninho Rocha	293.5322500000002
Gabriel Barbosa	Rodrigo Pimpão	294.09545000000014
Gabriel Barbosa	Patrick	295.9345500000001
Gabriel Barbosa	Felipe Amorim	296.7763
Gabriel Barbosa	Léo Bahia	298.2062500000002
Gabriel Barbosa	Sebá	298.85325
Gabriel Barbosa	Richard	302.42575000000016
Gabriel Barbosa	Ademir	303.7916500000001
Gabriel Barbosa	Patric	304.6315000000002
Gabriel Barbosa	Thomás	305.2098000000001
Gabriel Barbosa	Vinícius Araújo	305.5301000000001
Gabriel Barbosa	Evandro	305.7057000000001
Gabriel Barbosa	França	306.1753000000002
Gabriel Barbosa	Valdeci	308.1231000000002
Gabriel Barbosa	Leonardo Rocha	311.1938500000002
Gabriel Barbosa	Ciro	315.48405000000014
Gabriel Barbosa	Tiago Reis	316.9045500000001
Gabriel Barbosa	Fabrício	318.9760500000002
Gabriel Barbosa	Marco Antônio	319.4405499999999
Gabriel Barbosa	Luiz Henrique	321.7057
Gabriel Barbosa	Nicolas	322.2670500000001
Gabriel Barbosa	Jája Silva	323.23530000000017
Gabriel Barbosa	Ramon Lopes	326.6460500000002
Gabriel Barbosa	Lucão	327.5007000000003
Gabriel Barbosa	Mirandinha	329.7750500000002
Gabriel Barbosa	Figueiredo	332.5627000000001
Gabriel Barbosa	E. Marcondes	341.21045000000004
Gabriel Barbosa	Gustavo Scarpa	349.4463
Gabriel Barbosa	Guilherme Beléa	352.00385000000017
Gabriel Barbosa	Victor Andrade	355.5744500000001
Gabriel Barbosa	Lucas Lourenço	365.36270000000013
Gabriel Barbosa	Matheus Cadorini	365.7058500000001
Gabriel Barbosa	Marcos André	367.92465
Gabriel Barbosa	Kaio Nunes	369.01535000000024
Gabriel Barbosa	Lucas Gaúcho	373.24545000000006
Gabriel Barbosa	Daniel Bahia	383.8656000000001
Gabriel Barbosa	João Paulo	384.4944500000002
Gabriel Barbosa	Leandro Damião	386.8976500000001
Gabriel Barbosa	Léo Passos	392.4061000000002
Gabriel Barbosa	William Henrique	430.7602500000001
Gabriel Barbosa	Lucão	482.7043000000003
Gabriel Barbosa	Felipe	492.1677000000001
Gabriel Barbosa	Tiago Alves	509.98145000000017
