Jogador Referência	Jogador Comparado	Resultado
Rodrygo	Sassá	0.9984607351283915
Rodrygo	Patrick	0.9995331090789875
Rodrygo	Léo Tilica	0.9945598563685228
Rodrygo	Lucão do Break	0.9984571257843123
Rodrygo	Miguel Bianconi	0.9796083158539751
Rodrygo	Lucão	0.9427830261924091
Rodrygo	Conrado	0.991668816643251
Rodrygo	Bruno Mezenga	0.9908371241984382
Rodrygo	Jorge Eduardo	0.9383873076349052
Rodrygo	Rodrigo Maranhão	0.9994255865449655
Rodrygo	Thuram	0.9989647586868955
Rodrygo	Diego Carioca	0.9677435918922487
Rodrygo	Gabriel Bispo	0.9973617596067543
Rodrygo	Tardeli	0.9993568986280811
Rodrygo	Jackson	0.9969057008107665
Rodrygo	Léo Gamalho	0.9974999045730343
Rodrygo	Lucas de Vega	0.9800599852335083
Rodrygo	Luiz Henrique	0.8829011952435625
Rodrygo	Tharcysio	0.9477501857674464
Rodrygo	Anselmo	0.9995636138181344
Rodrygo	Diego Souza	0.9429377553980071
Rodrygo	Iago Dias	0.9965125607544939
Rodrygo	Zé Vitor	0.9881977268945268
Rodrygo	Jonny	0.9960534712074942
Rodrygo	Jô Batista	0.9111280863329885
Rodrygo	Dudu	0.9987343540755252
Rodrygo	Salatiel	0.9989624862576516
Rodrygo	Juninho Rocha	0.9931144516980926
Rodrygo	Crislan	0.998619079489579
Rodrygo	Diego Jardel	0.98994001762659
Rodrygo	Alex Sandro	0.9957389675360377
Rodrygo	Gabriel Santos	0.9903260056208887
Rodrygo	Matheus Lucas	0.9878641471752803
Rodrygo	Thomás	0.9947540335157745
Rodrygo	Júnior Brandao	0.9837472090920872
Rodrygo	Zé Paulo	0.9971752902571849
Rodrygo	P. Monteiro	0.9927684818916523
Rodrygo	Mirandinha	0.9816336289533242
Rodrygo	Silvio	0.9947505635910125
Rodrygo	Douglas Vieira	0.9923693523569557
Rodrygo	Samuel	0.9674477148061815
Rodrygo	Paulo Josue	0.9994740495844904
Rodrygo	Rodrigo Pimpão	0.9167757657808926
Rodrygo	Liliu	0.9318117281721556
Rodrygo	Nádson	0.850508586563219
Rodrygo	Paulo Vyctor	0.9932901672005545
Rodrygo	Bruno Catanhede	0.9958335536988545
Rodrygo	Cleiton Silva	0.9969808669128045
Rodrygo	Ricardo Bueno	0.9930849764169676
Rodrygo	Joao Morelli	0.867498353618538
Rodrygo	Rodrigo Dias	0.9879369221336393
Rodrygo	Paulo Sérgio	0.9926679945891602
Rodrygo	Gustavo Marmentini	0.9650247175817112
Rodrygo	Renatinho	0.980694054501572
Rodrygo	Dorielton	0.9865064259457129
Rodrygo	Yuri Jonathan	0.9975877728361414
Rodrygo	Careca	0.875682963481981
Rodrygo	Ramon	0.9997943516149694
Rodrygo	Jean Lucas	0.9473206329107633
Rodrygo	Patrick Luan	0.9921846414186829
Rodrygo	Aloísio	0.9984526347018098
Rodrygo	Jefferson da Silva	0.9953700706351161
Rodrygo	Kaio Nunes	0.9975881443983541
Rodrygo	Nilson	0.9954390324575884
Rodrygo	Stenio Junior	0.9934993831189496
Rodrygo	Gustavo Coutinho	0.9993048893370684
Rodrygo	Mattheus Oliveira	0.993883202694674
Rodrygo	Mosquito	0.9972104819053705
Rodrygo	Mychell Chagas	0.8414463919369406
Rodrygo	Wander	0.9842153672125331
Rodrygo	Yann Rolim	0.9946462052493438
Rodrygo	J. Fernandes	0.9929904069798589
Rodrygo	Maxuell	0.9893020004170857
Rodrygo	Matheus Souza	0.9911259978520849
Rodrygo	Juninho	0.9925814179433184
Rodrygo	Diogo	0.9427968674339321
Rodrygo	Vágner Love	0.9998280266538805
Rodrygo	Derley	0.9996297785078978
Rodrygo	Kleiton	0.9971295013063955
Rodrygo	Fernando Viana	0.9441231640821842
Rodrygo	Cristiano	0.9778788813689906
Rodrygo	Leo Fernandes	0.9006113701331289
Rodrygo	Thiago Alagoano	0.9946154420312409
Rodrygo	Lohan	0.9945709036922484
Rodrygo	Gabriel Honório	0.9947075061209276
Rodrygo	Fabrício	0.9981326546556079
Rodrygo	Felipe Garcia	0.9997212853548143
Rodrygo	Jhon Cley	0.9939577278650671
Rodrygo	Devid	0.9806461006647126
Rodrygo	Brandão	0.9984275115711605
Rodrygo	Adler	0.9718467915040556
Rodrygo	Everton	0.9991772289793124
Rodrygo	Jonata	0.9969040455559217
Rodrygo	David Silva	0.999419524266079
Rodrygo	Kelvin	0.9913058741510185
Rodrygo	Valdeci	0.9720885077754315
Rodrygo	R. Ramires	0.998395477427323
Rodrygo	A. Becker	0.9884581651205702
Rodrygo	Marcus Índio	0.999079138459712
Rodrygo	Adriano Michael Jackson	0.9261595061260913
Rodrygo	Felype Hebert	0.9845078679240101
Rodrygo	Amarildo	0.8442516480941061
Rodrygo	Bernardo	0.8982868463028066
Rodrygo	Éderson	0.881649829434148
Rodrygo	Ramon Lopes	0.946937958868958
Rodrygo	Wellington Paulista	0.9767631704877665
Rodrygo	Bruno Lopes	0.9852667900612345
Rodrygo	Jô	0.9526972679665912
Rodrygo	Álvaro	0.9458402404068726
Rodrygo	Léo Passos	0.9733325870914722
Rodrygo	Nicolas	0.9818601938553531
Rodrygo	Douglas Rosa	0.9966003547510175
Rodrygo	Stefan	0.9862895176277168
Rodrygo	João Marcos	0.9962252556740292
Rodrygo	W. Priori	0.9957304412750151
Rodrygo	D. Vinicius	0.9814473401353292
Rodrygo	Victor Andrade	0.8937674607399821
Rodrygo	Erikys	0.9995754212205642
Rodrygo	M. Cruz	0.9958297532415201
Rodrygo	K. Amarante	0.990416103892615
Rodrygo	Igor Henrique	0.9974460798479426
Rodrygo	Olavio	0.9985877133505112
