Jogador Referência	Jogador Comparado	Resultado
Rodrygo	Renatinho	1.0474163531973866
Rodrygo	Dorielton	0.8537425028912616
Rodrygo	Yuri Jonathan	1.0105695457005508
Rodrygo	Careca	1.2329772771411927
Rodrygo	Ramon	1.002020265791218
Rodrygo	Jean Lucas	0.9608317946544782
Rodrygo	Patrick Luan	1.177279976263769
Rodrygo	Aloísio	1.0246618677168404
Rodrygo	Jefferson da Silva	0.9147047805665215
Rodrygo	Kaio Nunes	1.08902840675175
Rodrygo	Nilson	0.8578725474298686
Rodrygo	Stenio Junior	0.878917931110865
Rodrygo	Gustavo Coutinho	1.2854019032192752
Rodrygo	Mattheus Oliveira	0.9724885879721823
Rodrygo	Mosquito	1.0141533546325878
Rodrygo	Mychell Chagas	0.975237334480322
Rodrygo	Wander	1.1415470924587332
Rodrygo	Yann Rolim	0.894950520172545
Rodrygo	J. Fernandes	1.1641117793750915
Rodrygo	Maxuell	1.1484858352328233
Rodrygo	Matheus Souza	1.0111811926605505
Rodrygo	Juninho	0.9703185180656598
Rodrygo	Diogo	0.8008426470217221
Rodrygo	Vágner Love	1.0190696330540305
Rodrygo	Derley	0.9704371751757871
Rodrygo	Kleiton	0.8241724003634948
Rodrygo	Fernando Viana	0.7006202132120865
Rodrygo	Cristiano	1.0014512414424077
Rodrygo	Leo Fernandes	1.0444181225940186
Rodrygo	Thiago Alagoano	1.1019961812185386
Rodrygo	Lohan	0.9297074070819787
Rodrygo	Gabriel Honório	1.021627884522545
Rodrygo	Fabrício	1.0434225231740188
Rodrygo	Felipe Garcia	1.0340749910414697
Rodrygo	Jhon Cley	0.9346072311859616
Rodrygo	Devid	0.8367734282325029
Rodrygo	Brandão	1.0255556991470662
Rodrygo	Adler	1.198436969079171
Rodrygo	Everton	0.8682914820285574
Rodrygo	Jonata	0.8835416260750967
Rodrygo	David Silva	0.9696071843118089
Rodrygo	Kelvin	1.0317893710385178
Rodrygo	Valdeci	1.00960529245253
Rodrygo	R. Ramires	0.9565754580520733
Rodrygo	A. Becker	0.9309616681819516
Rodrygo	Marcus Índio	0.9371180586307678
Rodrygo	Adriano Michael Jackson	1.2499704666272888
Rodrygo	Felype Hebert	1.2020221145107541
Rodrygo	Amarildo	1.1797301817370944
